bookId,price,condition,comments,return_date,status,refund_price,status.1
24768.Pretties,64,,,,,,
7869.The_Bourne_Identity,138,,,,,,
17332218-words-of-radiance,106,,,,,,
41219.Possession,53,,,,,,
415.Gravity_s_Rainbow,139,,,,,,
2767.A_People_s_History_of_the_United_States,51,,,,,,
547094.I_Am_Legend_and_Other_Stories,86,,,,,,
3869.A_Brief_History_of_Time,130,,,,,,
1617.Night,69,,,,,,
1554.Oedipus_Rex,111,,,,,,
13206760-scarlet,50,,,,,,
13831.Alanna,143,,,,,,
38311414-house-of-sand-and-fog,52,,,,,,
32423.Watchers,48,,,,,,
2203.John_Adams,135,,,,,,
6853.One_for_the_Money,122,,,,,,
13642.A_Wizard_of_Earthsea,141,,,,,,
11250317-the-song-of-achilles,93,,,,,,
304027.Lover_Unbound,83,,,,,,
14290364-champion,94,,,,,,
89717.The_Haunting_of_Hill_House,60,,,,,,
18423.The_Left_Hand_of_Darkness,36,,,,,,
77197.Assassin_s_Apprentice,68,,,,,,
20820994-i-ll-give-you-the-sun,125,,,,,,
10357575-1q84,92,,,,,,
196970.The_Night_Before_Christmas,98,,,,,,
99300.The_Yellow_Wallpaper_and_Other_Stories,114,,,,,,
16286.The_Magus,140,,,,,,
46756.Oryx_and_Crake,146,,,,,,
6262365-tempted,124,,,,,,
13206828-cress,43,,,,,,
17212231-inferno,83,,,,,,
10965.A_Breath_of_Snow_and_Ashes,50,,,,,,
47989.Night_Watch,106,,,,,,
4953.A_Heartbreaking_Work_of_Staggering_Genius,150,,,,,,
1431.Veronika_Decides_to_Die,85,,,,,,
30346601-brainwalker,43,,,,,,
29588376-the-lies-of-locke-lamora,103,,,,,,
8682.Jitterbug_Perfume,70,,,,,,
6882.Papillon,34,,,,,,
14249.Prodigal_Summer,46,,,,,,
3388.Corelli_s_Mandolin,115,,,,,,
852470.I_d_Tell_You_I_Love_You_But_Then_I_d_Have_to_Kill_You,135,,,,,,
44790978-matching-configurations,43,,,,,,
10967.The_Fiery_Cross,104,,,,,,
88077.The_Magic_Mountain,64,,,,,,
452306.The_Sisterhood_of_the_Traveling_Pants,52,,,,,,
3980.From_the_Mixed_Up_Files_of_Mrs_Basil_E_Frankweiler,116,,,,,,
2967752-the-elegance-of-the-hedgehog,88,,,,,,
4982.The_Sirens_of_Titan,61,,,,,,
55030.Cosmos,135,,,,,,
2052.The_Big_Sleep,116,,,,,,
19351490-grimm-s-fairy-tales,90,,,,,,
18334354-quantum-roots,146,,,,,,
3478.Message_in_a_Bottle,113,,,,,,
22299763-crooked-kingdom,37,,,,,,
76401.Bury_My_Heart_at_Wounded_Knee,126,,,,,,
13414446-prodigy,48,,,,,,
35519.The_Power_of_Myth,68,,,,,,
1582996.City_of_Ashes,126,,,,,,
7061.The_No_1_Ladies_Detective_Agency,61,,,,,,
73968.Love_Story,83,,,,,,
27266.Glass_Houses,36,,,,,,
33507.Twenty_Thousand_Leagues_Under_the_Sea,59,,,,,,
9416.Confessions_of_a_Shopaholic,118,,,,,,
42898.Lover_Revealed,146,,,,,,
14995.Odd_Thomas,39,,,,,,
16081272-the-edge-of-never,67,,,,,,
41423092-the-awakening,38,,,,,,
140082.Club_Dead,33,,,,,,
6440.Ivanhoe,131,,,,,,
32768522-carry-on,70,,,,,,
85990.Princess_Academy,149,,,,,,
1202.Freakonomics,143,,,,,,
21853621-the-nightingale,136,,,,,,
9532.Ender_s_Shadow,85,,,,,,
12914.The_Aeneid,150,,,,,,
13104080-unravel-me,45,,,,,,
6969.Emma,42,,,,,,
53496.Walk_Two_Moons,123,,,,,,
292408.Angle_of_Repose,129,,,,,,
5098079-lover-avenged,150,,,,,,
37095.The_Shell_Seekers,94,,,,,,
3805.The_Corrections,60,,,,,,
11337.The_Bluest_Eye,103,,,,,,
667.Anthem,54,,,,,,
703292.The_Witch_of_Blackbird_Pond,118,,,,,,
6320534-under-the-dome,67,,,,,,
110494.Living_Dead_in_Dallas,126,,,,,,
3109.The_Omnivore_s_Dilemma,95,,,,,,
164154.A_Canticle_for_Leibowitz,149,,,,,,
41684.The_Jungle_Books,53,,,,,,
17961.Collected_Fictions,37,,,,,,
6325285-rubinrot,86,,,,,,
6280118-one-day,49,,,,,,
821611.The_Story_of_My_Life,140,,,,,,
11125.Digital_Fortress,67,,,,,,
248596.Something_Wicked_This_Way_Comes,41,,,,,,
6654313-linger,70,,,,,,
13872.Geek_Love,106,,,,,,
816.Cryptonomicon,51,,,,,,
264.The_Portrait_of_a_Lady,39,,,,,,
357664.Because_of_Winn_Dixie,132,,,,,,
11507.My_Name_Is_Asher_Lev,61,,,,,,
4865.How_to_Win_Friends_and_Influence_People,112,,,,,,
11334.Song_of_Solomon,118,,,,,,
10374.Hard_Boiled_Wonderland_and_the_End_of_the_World,101,,,,,,
50798.Jude_the_Obscure,147,,,,,,
15839976-red-rising,79,,,,,,
8852.Macbeth,61,,,,,,
33917.The_Namesake,111,,,,,,
28260587-empire-of-storms,85,,,,,,
15749186-to-all-the-boys-i-ve-loved-before,132,,,,,,
7864437-the-death-cure,111,,,,,,
38374795-howards-end,108,,,,,,
22557272-the-girl-on-the-train,36,,,,,,
7770.One_Fish_Two_Fish_Red_Fish_Blue_Fish,140,,,,,,
426504.Ficciones,49,,,,,,
248704.It_s_Kind_of_a_Funny_Story,83,,,,,,
6137154-fire,52,,,,,,
131359.Death_on_the_Nile,43,,,,,,
34497.The_Color_of_Magic,116,,,,,,
2767793-the-hero-of-ages,73,,,,,,
22881898-shot-down,38,,,,,,
16640.The_Sorrows_of_Young_Werther,94,,,,,,
2153405.Still_Alice,108,,,,,,
16690.The_Moon_Is_a_Harsh_Mistress,44,,,,,,
29059.Choke,47,,,,,,
57891.Battle_Royale,91,,,,,,
50033.Dandelion_Wine,76,,,,,,
152380.Mary_Poppins,135,,,,,,
12751687-finale,88,,,,,,
5391115-the-awakening,133,,,,,,
77295.Gift_from_the_Sea,78,,,,,,
36236123-survivor,126,,,,,,
48328.Revolutionary_Road,91,,,,,,
49750.An_Abundance_of_Katherines,146,,,,,,
7728.Antigone,47,,,,,,
9673436-the-invention-of-hugo-cabret,129,,,,,,
15783514-the-ocean-at-the-end-of-the-lane,67,,,,,,
34484.Small_Gods,38,,,,,,
46164.Tender_Is_the_Night,75,,,,,,
40389231-cold-sassy-tree,99,,,,,,
298275.Nausea,148,,,,,,
6690798-the-passage,72,,,,,,
6468666-the-reckoning,92,,,,,,
40941582,34,,,,,,
17214.Starship_Troopers,83,,,,,,
95819.The_Poetry_of_Robert_Frost,49,,,,,,
5246.Ethan_Frome,115,,,,,,
42697.Exodus,42,,,,,,
8695.The_Restaurant_at_the_End_of_the_Universe,47,,,,,,
18300212-the-trigger,144,,,,,,
36072.The_7_Habits_of_Highly_Effective_People,98,,,,,,
2595138-the-gargoyle,115,,,,,,
186190.Forrest_Gump,48,,,,,,
334176.The_Sparrow,127,,,,,,
19057.I_Am_the_Messenger,68,,,,,,
32075671-the-hate-u-give,66,,,,,,
15745950-walking-disaster,113,,,,,,
10140661-gabriel-s-inferno,32,,,,,,
6050298-dreamfever,94,,,,,,
54479.Around_the_World_in_Eighty_Days,68,,,,,,
11768.The_Hotel_New_Hampshire,107,,,,,,
7805.Pale_Fire,85,,,,,,
10569.On_Writing,122,,,,,,
13928.Daughter_of_the_Forest,35,,,,,,
3407877-the-forgotten-garden,67,,,,,,
29946.Illusions,81,,,,,,
1848.Wild_Swans,37,,,,,,
83674.The_Bridges_of_Madison_County,134,,,,,,
78983.Kane_and_Abel,126,,,,,,
13596809-reflected-in-you,117,,,,,,
24765.Specials,75,,,,,,
373755.Absalom_Absalom_,118,,,,,,
21686.Shutter_Island,102,,,,,,
386372.Mort,45,,,,,,
8709523-the-golden-lily,67,,,,,,
2168860.One_Foot_in_the_Grave,50,,,,,,
1241.A_Million_Little_Pieces,129,,,,,,
21671.Mystic_River,83,,,,,,
5091.The_Dark_Tower,118,,,,,,
18705209-the-blood-of-olympus,54,,,,,,
7046495-lover-mine,76,,,,,,
6917952-burned,113,,,,,,
30281.Guilty_Pleasures,74,,,,,,
307791.The_City_of_Ember,98,,,,,,
170210.Dead_as_a_Doornail,75,,,,,,
7445.The_Glass_Castle,113,,,,,,
280111.Holy_Bible,43,,,,,,
19547856-simon-vs-the-homo-sapiens-agenda,146,,,,,,
35879889-christy,41,,,,,,
3063499-the-lucky-one,148,,,,,,
334123.The_Amulet_of_Samarkand,146,,,,,,
270730.Crank,116,,,,,,
24800.House_of_Leaves,135,,,,,,
19691.The_Hunt_for_Red_October,68,,,,,,
7940583-chasing-the-devil,109,,,,,,
13362536-opal,142,,,,,,
10194157-shadow-and-bone,101,,,,,,
18839.Orlando,61,,,,,,
46945.Requiem_for_a_Dream,69,,,,,,
162898.A_Connecticut_Yankee_in_King_Arthur_s_Court,40,,,,,,
321552.The_Agony_and_the_Ecstasy,37,,,,,,
9593911-pandemonium,120,,,,,,
368916.84_Charing_Cross_Road,133,,,,,,
7822895-the-millennium-trilogy,52,,,,,,
2731276-the-story-of-edgar-sawtelle,40,,,,,,
497199.Factotum,135,,,,,,
40496.How_Green_Was_My_Valley,63,,,,,,
41424.Beauty,143,,,,,,
5168.Where_the_Heart_Is,114,,,,,,
9791.A_Walk_in_the_Woods,106,,,,,,
7437.Naked_Lunch,77,,,,,,
11991.The_Fall,129,,,,,,
9566.Still_Life_with_Woodpecker,40,,,,,,
3099787-night-world-no-1,133,,,,,,
17728.The_House_of_Mirth,69,,,,,,
6567017-will-grayson-will-grayson,33,,,,,,
12395.Journey_to_the_End_of_the_Night,85,,,,,,
38180.On_the_Beach,114,,,,,,
13517535-thoughtless,102,,,,,,
9014.The_Long_Walk,70,,,,,,
3466.The_Wedding,32,,,,,,
4631.A_Moveable_Feast,120,,,,,,
44652.Fablehaven,53,,,,,,
4031.Lunar_Park,106,,,,,,
529626.Sometimes_a_Great_Notion,109,,,,,,
16328.The_Murder_of_Roger_Ackroyd,86,,,,,,
16056408-easy,114,,,,,,
16729.Beach_Music,140,,,,,,
76171.We,115,,,,,,
10916.The_Pact,68,,,,,,
395871.The_Awakening_The_Struggle,82,,,,,,
310459.Roll_of_Thunder_Hear_My_Cry,57,,,,,,
976.Deception_Point,94,,,,,,
2702704-faefever,121,,,,,,
13047090-onyx,45,,,,,,
84136.Fantasy_Lover,103,,,,,,
22205.This_Lullaby,115,,,,,,
17788401-ugly-love,58,,,,,,
18045891-sharp-objects,139,,,,,,
9369720-passion,88,,,,,,
23766634-a-court-of-wings-and-ruin,79,,,,,,
11918.Bitten,49,,,,,,
23878688-the-5-love-languages,81,,,,,,
23692271-sapiens,96,,,,,,
30659.Meditations,117,,,,,,
2233407.From_Dead_to_Worse,98,,,,,,
5096.Wizard_and_Glass,75,,,,,,
6192.Disgrace,121,,,,,,
2122.The_Fountainhead,36,,,,,,
5056084-wings,113,,,,,,
140075.All_Together_Dead,134,,,,,,
297673.The_Brief_Wondrous_Life_of_Oscar_Wao,113,,,,,,
5886881-dark-places,133,,,,,,
54539.Silas_Marner,74,,,,,,
732562.The_Rime_of_the_Ancient_Mariner,97,,,,,,
5094.The_Drawing_of_the_Three,91,,,,,,
99944.The_Bhagavad_Gita,56,,,,,,
348225.These_Is_My_Words,31,,,,,,
5161066-dead-and-gone,47,,,,,,
13262783-every-day,81,,,,,,
479415.The_Horse_Whisperer,126,,,,,,
29999.The_Maltese_Falcon,99,,,,,,
527756.The_Man_Without_Qualities,125,,,,,,
12926063-skagboys,52,,,,,,
414999.Childhood_s_End,134,,,,,,
9284655-tiger-s-curse,100,,,,,,
7996.Redwall,54,,,,,,
51893.Thus_Spoke_Zarathustra,133,,,,,,
40603730-safe-haven,85,,,,,,
1371.The_Iliad,60,,,,,,
469571.All_the_Pretty_Horses,110,,,,,,
31196.The_Razor_s_Edge,71,,,,,,
111332.Into_the_Wild,34,,,,,,
60400.The_Ruins_of_Gorlan,71,,,,,,
24192.The_Runaway_Jury,67,,,,,,
36336078-call-me-by-your-name,35,,,,,,
5287473-hex-hall,67,,,,,,
7488244-unearthly,98,,,,,,
68429.The_Well_of_Ascension,65,,,,,,
10979.Light_in_August,149,,,,,,
15925.The_Guardian,106,,,,,,
28251250-white-noise,58,,,,,,
5664985-along-for-the-ride,56,,,,,,
773951.The_Story_of_Ferdinand,73,,,,,,
45195.A_Passage_to_India,133,,,,,,
30264.Dead_Witch_Walking,61,,,,,,
544891.Beastly,128,,,,,,
10222.The_Far_Pavilions,66,,,,,,
3570231-at-grave-s-end,83,,,,,,
216363.The_Man_in_the_High_Castle,106,,,,,,
3463.A_Bend_in_the_Road,146,,,,,,
43483262-love-is-the-answer-god-is-the-cure,46,,,,,,
8709526-the-indigo-spell,30,,,,,,
19405702-walks-away-woman,66,,,,,,
872333.Blue_Bloods,35,,,,,,
18243700-the-assassin-s-blade,131,,,,,,
7494.Suzanne_s_Diary_for_Nicholas,115,,,,,,
37793.A_Doll_s_House,72,,,,,,
47021.The_Taming_of_the_Shrew,146,,,,,,
1430.Eleven_Minutes,63,,,,,,
124509.Smilla_s_Sense_of_Snow,139,,,,,,
5139.The_Devil_Wears_Prada,34,,,,,,
102868.A_Study_in_Scarlet,116,,,,,,
27774758-an-ember-in-the-ashes,35,,,,,,
2744.Anansi_Boys,88,,,,,,
22822858-a-little-life,74,,,,,,
171547.Songs_of_Innocence_and_of_Experience,92,,,,,,
12985.The_Tempest,131,,,,,,
13651.The_Dispossessed,141,,,,,,
1240662.Lover_Enshrined,40,,,,,,
29797.The_Pilgrim_s_Progress,114,,,,,,
242006.Running_with_Scissors,146,,,,,,
7600924-forbidden,133,,,,,,
16220184-crossroads-and-the-himalayan-crystals,113,,,,,,
25845273-the-great-divorce,62,,,,,,
5359.The_Client,82,,,,,,
8685612-the-iron-queen,94,,,,,,
38296.The_Last_of_the_Mohicans,42,,,,,,
8235178-across-the-universe,116,,,,,,
50.Hatchet,40,,,,,,
13496084-point-of-retreat,100,,,,,,
6259.Birdsong,119,,,,,,
34532.Hogfather,117,,,,,,
24113.G_del_Escher_Bach,60,,,,,,
943402.Let_the_Right_One_In,144,,,,,,
7402393-nightshade,65,,,,,,
47212.Storm_Front,69,,,,,,
1295102.Lock_and_Key,102,,,,,,
581811.Valley_of_the_Dolls,95,,,,,,
7937462-the-short-second-life-of-bree-tanner,32,,,,,,
12557.The_Kitchen_God_s_Wife,93,,,,,,
17889664-to-live-and-die-in-fantasyland,71,,,,,,
27822.Eugene_Onegin,91,,,,,,
2722413-evernight,83,,,,,,
7824322-between-shades-of-gray,83,,,,,,
89724.We_Have_Always_Lived_in_the_Castle,48,,,,,,
43916.Magician,121,,,,,,
365.Dirk_Gently_s_Holistic_Detective_Agency,92,,,,,,
5472.Animal_Farm_1984,108,,,,,,
8913370-fingersmith,110,,,,,,
53450218-the-past,49,,,,,,
15760001-on-dublin-street,89,,,,,,
243705.The_Collector,137,,,,,,
2355575.Cry_Wolf,126,,,,,,
11557.Swan_Song,100,,,,,,
31338.Memnoch_the_Devil,72,,,,,,
105992.Helter_Skelter,97,,,,,,
21484.The_Winds_of_War,58,,,,,,
7747064-the-iron-daughter,116,,,,,,
30043.A_River_Runs_Through_it_and_Other_Stories,130,,,,,,
407429.The_Stinky_Cheese_Man_and_Other_Fairly_Stupid_Tales,96,,,,,,
40605329-the-mysterious-benedict-society,76,,,,,,
40493.The_Valley_of_Horses,53,,,,,,
5932.Twenty_Love_Poems_and_a_Song_of_Despair,48,,,,,,
13139.School_s_Out_Forever,43,,,,,,
33676.Saving_the_World_and_Other_Extreme_Sports,124,,,,,,
7137775-rules-of-attraction,55,,,,,,
3165162-percy-jackson-and-the-olympians,46,,,,,,
36314.Tales_of_H_P_Lovecraft,48,,,,,,
9809.Invisible_Cities,98,,,,,,
22055262-a-darker-shade-of-magic,45,,,,,,
18692431-everything-everything,142,,,,,,
7669.Timeline,148,,,,,,
17309.This_Present_Darkness,57,,,,,,
460548.Go_Dog_Go_,80,,,,,,
22896.Practical_Magic,137,,,,,,
6134826-blue-moon,128,,,,,,
8694.Life_the_Universe_and_Everything,139,,,,,,
10929.For_One_More_Day,64,,,,,,
249.Tropic_of_Cancer,146,,,,,,
17343.Till_We_Have_Faces,120,,,,,,
693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian,120,,,,,,
344262.Bloodfever,55,,,,,,
40490167-maus,92,,,,,,
8652190-awakened,141,,,,,,
14817.A_Scanner_Darkly,75,,,,,,
3227063-the-way-of-shadows,84,,,,,,
35743.The_Tin_Drum,133,,,,,,
9680718-half-blood,93,,,,,,
5174.Fall_on_Your_Knees,98,,,,,,
13206900-winter,144,,,,,,
6493208-the-immortal-life-of-henrietta-lacks,33,,,,,,
32822135-archer-s-voice,78,,,,,,
68811.Momo,51,,,,,,
33456.A_Dirty_Job,128,,,,,,
13644052-origin,85,,,,,,
6642715-the-forty-rules-of-love,95,,,,,,
12180581-switched,136,,,,,,
107301.A_Town_Like_Alice,40,,,,,,
153008.Kushiel_s_Dart,31,,,,,,
77163.Stones_from_the_River,94,,,,,,
25036229-una-historia-de-ayer,134,,,,,,
49823970-more-than-love-a-husband-s-tale,35,,,,,,
28195.Inkspell,131,,,,,,
991197.The_Complete_Persepolis,105,,,,,,
53639.Zorba_the_Greek,105,,,,,,
12948.The_Turn_of_the_Screw,126,,,,,,
25494343-lady-midnight,128,,,,,,
2794.The_Crying_of_Lot_49,127,,,,,,
9409458-forever,133,,,,,,
126232.Jaws,98,,,,,,
28009303-dodging-satan,124,,,,,,
9462795-starcrossed,139,,,,,,
3228917-outliers,57,,,,,,
46114.The_Waves,84,,,,,,
16115612-and-the-mountains-echoed,36,,,,,,
22590.Ubik,62,,,,,,
51799.The_Decameron,90,,,,,,
29209.The_Color_of_Water,96,,,,,,
5479.Brave_New_World_Brave_New_World_Revisited,119,,,,,,
9736930-before-i-go-to-sleep,101,,,,,,
28407.Germinal,122,,,,,,
9592.Mother_Night,60,,,,,,
5604848-destined-for-an-early-grave,120,,,,,,
18521.A_Room_of_One_s_Own,138,,,,,,
37190.The_Tale_of_Despereaux,53,,,,,,
3462.The_Rescue,114,,,,,,
7042.The_Tale_of_Genji,58,,,,,,
23878.Chronicle_of_a_Death_Foretold,111,,,,,,
44575575-pleasant-day,42,,,,,,
187020.Empire_Falls,132,,,,,,
15926.Nights_in_Rodanthe,73,,,,,,
11602.Hearts_in_Atlantis,88,,,,,,
16070903-fallen-too-far,58,,,,,,
91661.The_Beekeeper_s_Apprentice,91,,,,,,
3698.The_Quiet_American,50,,,,,,
28877.Red_Dragon,146,,,,,,
4965.Year_of_Wonders,42,,,,,,
232576.Harriet_the_Spy,118,,,,,,
60792.The_Accidental_Tourist,105,,,,,,
7619.The_Time_Quartet_Box_Set,48,,,,,,
35220.The_Red_Badge_of_Courage,128,,,,,,
29395568-exotic-neurotic,36,,,,,,
530965.The_Day_of_the_Triffids,122,,,,,,
34897.The_Dragon_Reborn,96,,,,,,
269322.The_Raven_and_Other_Poems,50,,,,,,
13643567-the-evolution-of-mara-dyer,65,,,,,,
944073.The_Blade_Itself,99,,,,,,
107291.Needful_Things,89,,,,,,
9067850-the-throne-of-fire,69,,,,,,
59960.Batman,135,,,,,,
72579.Alias_Grace,148,,,,,,
1162022.On_the_Jellicoe_Road,107,,,,,,
64222.Going_Postal,113,,,,,,
53413.Hopscotch,40,,,,,,
25402194-the-choice,91,,,,,,
14662.The_Red_and_the_Black,119,,,,,,
162085.Pretty_Little_Liars,55,,,,,,
11594257-under-the-never-sky,90,,,,,,
40881621-the-book-of-disquiet,92,,,,,,
11573.The_Dead_Zone,33,,,,,,
166997.Stoner,101,,,,,,
3579.The_Complete_Anne_of_Green_Gables_Boxed_Set,137,,,,,,
147865.Love_Rosie,31,,,,,,
16634.The_Glass_Bead_Game,96,,,,,,
2985500-night-world-no-2,56,,,,,,
13103.The_Celestine_Prophecy,48,,,,,,
12658.Hawaii,63,,,,,,
39058.The_Gormenghast_Novels,71,,,,,,
2325825.Inkdeath,132,,,,,,
32499.The_Pelican_Brief,40,,,,,,
42933.Tai_Pan,124,,,,,,
25354.Bastard_Out_of_Carolina,83,,,,,,
17402605-the-alchemyst,74,,,,,,
7778981-halo,64,,,,,,
13539044-the-silver-linings-playbook,99,,,,,,
11808950-sweet-evil,103,,,,,,
13584236-fifty-shades-trilogy,79,,,,,,
19494.The_Spy_Who_Came_In_from_the_Cold,134,,,,,,
428263.Eclipse,111,,,,,,
203220.Les_Fleurs_du_Mal,131,,,,,,
12172.Memoirs_of_Hadrian,40,,,,,,
3711.White_Teeth,108,,,,,,
1162543.Breaking_Dawn,74,,,,,,
10603.Cujo,114,,,,,,
4912857-the-angel-s-game,146,,,,,,
15842441-effortless,121,,,,,,
1158967.Garden_Spells,116,,,,,,
10215349-the-immortal-rules,136,,,,,,
40199729-the-heart-of-aleppo,64,,,,,,
38343303-chasing-the-red-queen,143,,,,,,
77392.Anne_of_the_Island,54,,,,,,
17340050-losing-hope,89,,,,,,
31173.Villette,84,,,,,,
38619.Magic_Bites,46,,,,,,
61535.The_Selfish_Gene,104,,,,,,
39925134-missing-wings,47,,,,,,
17314430-wait-for-you,129,,,,,,
22285.Rant,108,,,,,,
38980.The_Princess_Diaries,123,,,,,,
5295735,113,,,,,,
40034669-the-octunnumi-fosbit-files-prologue,62,,,,,,
95693.The_Blue_Castle,95,,,,,,
56034.The_French_Lieutenant_s_Woman,86,,,,,,
30201299-el-diablo,102,,,,,,
36116546-america-s-daughter,74,,,,,,
22354895-arrangement-in-black-and-white,130,,,,,,
568645.Cross_My_Heart_and_Hope_to_Spy,105,,,,,,
337113.The_Tenant_of_Wildfell_Hall,109,,,,,,
479309.Naked_in_Death,85,,,,,,
3393124-max,70,,,,,,
7842288-beautiful-darkness,36,,,,,,
12781.The_Satanic_Verses,77,,,,,,
1715.Metamorphoses,80,,,,,,
46677.Alexander_and_the_Terrible_Horrible_No_Good_Very_Bad_Day,63,,,,,,
76334.A_New_Earth,68,,,,,,
1971304.City_of_Thieves,76,,,,,,
6408862-stolen,83,,,,,,
7315573-fall-of-giants,37,,,,,,
34053.Just_So_Stories,32,,,,,,
130580.Old_Yeller,43,,,,,,
538845.Quo_Vadis,66,,,,,,
40121205-broken-promises,94,,,,,,
64216.Guards_Guards_,142,,,,,,
54775299-the-present,148,,,,,,
2364284._,108,,,,,,
42156.Something_Borrowed,60,,,,,,
8705784-born-at-midnight,53,,,,,,
18774964-a-man-called-ove,148,,,,,,
68427.Elantris,39,,,,,,
68210.Gilead,94,,,,,,
493456.Extras,64,,,,,,
175675.Ragtime,130,,,,,,
68494.Perdido_Street_Station,106,,,,,,
407813.The_Blue_Sword,92,,,,,,
6604794-the-sky-is-everywhere,44,,,,,,
827.The_Diamond_Age,122,,,,,,
46306.The_Complete_Fairy_Tales,42,,,,,,
76527.The_Life_and_Opinions_of_Tristram_Shandy_Gentleman,66,,,,,,
12716010-rapture,30,,,,,,
4952.What_Is_the_What,103,,,,,,
22288.Haunted,57,,,,,,
1412138.Iron_Kissed,124,,,,,,
2612.The_Tipping_Point,136,,,,,,
23395680-illuminae,85,,,,,,
4921.Three_Men_in_a_Boat,142,,,,,,
2832909-an-echo-in-the-bone,103,,,,,,
331319.An_American_Tragedy,50,,,,,,
7849341-tiger-s-voyage,83,,,,,,
27362503-it-ends-with-us,101,,,,,,
2321296.Ink_Exchange,78,,,,,,
41899.Fantastic_Beasts_and_Where_to_Find_Them,112,,,,,,
13376.The_House_of_the_Scorpion,110,,,,,,
34084.The_Waste_Lands,109,,,,,,
13328554-the-pandarus-file,66,,,,,,
30672.Darkness_at_Noon,84,,,,,,
42603.Black_Like_Me,83,,,,,,
40669887-cheaper-by-the-dozen,71,,,,,,
29641.The_End_of_the_Affair,146,,,,,,
26157586-toe-to-toe,44,,,,,,
113304.The_Thief_Lord,93,,,,,,
12893742-the-serpent-s-shadow,59,,,,,,
767680.If_You_Give_a_Mouse_a_Cookie,98,,,,,,
389627.Diary_of_a_Wimpy_Kid,140,,,,,,
1768603.The_White_Tiger,147,,,,,,
1895792.The_Fury_Dark_Reunion,69,,,,,,
6609765-out-of-my-mind,32,,,,,,
27323.Hiroshima,145,,,,,,
49041.New_Moon,99,,,,,,
36578942-the-100-year-old-man-who-climbed-out-the-window-and-disappeared,37,,,,,,
4796.The_Winter_of_Our_Discontent,122,,,,,,
227651.Among_the_Hidden,132,,,,,,
17347389-the-dream-thieves,123,,,,,,
95558.Solaris,132,,,,,,
5152478-wintergirls,112,,,,,,
429138.River_God,98,,,,,,
44659.Pawn_of_Prophecy,91,,,,,,
270807.Burned,111,,,,,,
412732.The_Dharma_Bums,84,,,,,,
42447688-the-scopas-factor,67,,,,,,
43015.A_Long_Way_Gone,45,,,,,,
233649.The_Great_Hunt,46,,,,,,
567704.Imajica,118,,,,,,
10194514-pushing-the-limits,99,,,,,,
517188.The_Prime_of_Miss_Jean_Brodie,91,,,,,,
3428935-the-warded-man,54,,,,,,
40792344-mere-christianity,60,,,,,,
38501.Ham_on_Rye,117,,,,,,
261122.The_Dead_Girls_Dance,37,,,,,,
12812550-days-of-blood-starlight,34,,,,,,
23513349-milk-and-honey,110,,,,,,
13530588-china-blues,50,,,,,,
17717.Labyrinths,53,,,,,,
270805.Impulse,89,,,,,,
13639050-gabriel-s-rapture,106,,,,,,
36510196-old-man-s-war,59,,,,,,
22206.Lullaby,44,,,,,,
40874032-vicious,87,,,,,,
4070493-need,127,,,,,,
82192.The_Crystal_Cave,52,,,,,,
5821978-the-summer-i-turned-pretty,143,,,,,,
10626594-the-scorpio-races,39,,,,,,
26032825-the-cruel-prince,104,,,,,,
4894.Who_Moved_My_Cheese_,113,,,,,,
21611.The_Forever_War,105,,,,,,
10204213-the-traitor-s-emblem,63,,,,,,
18452.The_Painted_Bird,140,,,,,,
213753.Life_As_We_Knew_It,139,,,,,,
5267365-don-t-judge-a-girl-by-her-cover,149,,,,,,
51019.Cat_s_Eye,100,,,,,,
597790.The_Children_of_H_rin,133,,,,,,
33724.Can_You_Keep_a_Secret_,89,,,,,,
48464.A_Good_Man_is_Hard_to_Find_and_Other_Stories,123,,,,,,
14554.If_Tomorrow_Comes,73,,,,,,
17617277-real,36,,,,,,
23164983-hollow-city,71,,,,,,
321645.Kissed_by_an_Angel_The_Power_of_Love_Soulmates,110,,,,,,
38743.All_Things_Bright_and_Beautiful,115,,,,,,
36809135-where-the-crawdads-sing,146,,,,,,
15575.The_Sword_of_Shannara,101,,,,,,
56759.The_Mayor_of_Casterbridge,109,,,,,,
13497818-the-casual-vacancy,106,,,,,,
49455.Notes_from_Underground,50,,,,,,
9539.The_Shadow_Rising,122,,,,,,
6507691-the-manufactured-identity,130,,,,,,
147915.A_Storm_of_Swords,68,,,,,,
78129.Killing_Floor,74,,,,,,
7905092-freedom,92,,,,,,
95617.A_Voice_in_the_Wind,111,,,,,,
9915.Less_Than_Zero,44,,,,,,
7278752-dolores-claiborne,64,,,,,,
9659607-the-iron-knight,132,,,,,,
6339989-vampire-academy-collection,40,,,,,,
91203.Three_Comrades,133,,,,,,
133430.Centennial,41,,,,,,
37186.The_Miraculous_Journey_of_Edward_Tulane,132,,,,,,
34517.Reaper_Man,135,,,,,,
32585.Hunger,44,,,,,,
5954.Narcissus_and_Goldmund,147,,,,,,
112537.Rendezvous_with_Rama,146,,,,,,
15731779-entwined-with-you,99,,,,,,
7572.Even_Cowgirls_Get_the_Blues,105,,,,,,
24830.The_Illustrated_Man,140,,,,,,
6708.The_Power_of_Now,47,,,,,,
5695.Demons,87,,,,,,
40881903-unparalleled,50,,,,,,
27208.The_Third_Policeman,129,,,,,,
13312527-the-opportunist,116,,,,,,
19117.Fathers_and_Sons,98,,,,,,
